Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,11000.0,10764.2998046875,10767.900390625,10973.7998046875,49737.0,10836.5224609375
2019-04-15,11089.0,10891.0,11000.0,10970.099609375,84735.0,10832.8671875
2019-04-16,11219.0,10995.0,11000.0,11155.7998046875,89355.0,11016.2451171875
2019-04-18,11240.0,10925.0,11186.400390625,10954.5,56399.0,10817.462890625
2019-04-22,11125.0,10851.5,10965.0,10879.900390625,31883.0,10743.7958984375
2019-04-23,10979.0,10872.0,10940.0,10910.2001953125,25119.0,10773.716796875
2019-04-24,11029.5,10705.0,10907.5,10833.400390625,76358.0,10697.87890625
2019-04-25,10990.0,10780.0,10890.0,10846.5,90249.0,10710.814453125
2019-04-26,11049.2001953125,10822.0,10851.0,10971.2001953125,51412.0,10833.9560546875
2019-04-30,10975.0,10854.7001953125,10900.0,10905.2998046875,74238.0,10793.47265625
2019-05-02,10905.0,10403.0,10905.0,10589.7001953125,44249.0,10505.193359375
2019-05-03,10650.0,10380.0,10650.0,10485.7001953125,115448.0,10402.0234375
2019-05-06,10497.099609375,10305.0,10400.0,10364.0,90136.0,10303.8955078125
2019-05-07,10590.0,10401.0,10401.5,10477.099609375,72631.0,10416.3388671875
2019-05-08,10536.0,10275.7001953125,10487.7998046875,10298.2998046875,46391.0,10238.5751953125
2019-05-09,10409.0,10200.0,10295.0,10362.2001953125,46552.0,10302.10546875
2019-05-10,10435.7001953125,10171.0,10371.900390625,10231.2001953125,61273.0,10171.865234375
2019-05-13,10433.2001953125,10232.2001953125,10262.0,10300.0,48042.0,10240.265625
2019-05-14,10364.400390625,10120.0,10310.0,10198.7001953125,54275.0,10139.5537109375
2019-05-15,10509.0,10211.0,10401.0,10268.5,127190.0,10208.94921875
2019-05-16,10401.0,10255.0,10332.7001953125,10280.5,39322.0,10220.8798828125
2019-05-17,10546.2001953125,10256.7998046875,10300.0,10465.7001953125,65704.0,10405.0048828125
2019-05-20,10832.0,10560.2998046875,10680.0,10768.2001953125,49555.0,10705.7509765625
2019-05-21,10884.7001953125,10494.0,10850.0,10609.2001953125,47182.0,10547.6728515625
2019-05-22,10784.2001953125,10600.0,10650.0,10700.5,31497.0,10638.443359375
2019-05-23,10989.0,10680.0,10848.0,10797.0,56257.0,10734.3837890625
2019-05-24,10849.900390625,10592.2998046875,10813.0,10660.0,49465.0,10598.1787109375
2019-05-27,11083.0,10700.0,10750.0,11036.2001953125,84400.0,10972.1962890625
2019-05-28,11165.0,10950.0,11040.0,11105.2001953125,133445.0,11040.7958984375
2019-05-29,11296.0,10987.5,11125.0,11206.0,128654.0,11141.01171875
2019-05-30,11345.0,11170.0,11175.2001953125,11320.5,93421.0,11254.84765625
2019-05-31,11540.0,11303.5,11350.0,11498.099609375,70172.0,11431.41796875
2019-06-03,11700.0,11498.599609375,11498.599609375,11686.5,64302.0,11618.7255859375
2019-06-04,11698.0,11428.0,11600.0,11552.2998046875,96144.0,11485.3037109375
2019-06-06,11684.0,11530.0,11552.2998046875,11603.2998046875,82658.0,11536.0068359375
2019-06-07,11628.0,11451.0,11610.0,11503.7998046875,43726.0,11437.083984375
2019-06-10,11729.0,11376.0,11607.099609375,11698.400390625,48341.0,11630.556640625
2019-06-11,11817.7001953125,11498.099609375,11755.0,11623.0,72286.0,11555.5927734375
2019-06-12,11715.0,11505.0,11674.0,11695.5,43374.0,11627.6728515625
2019-06-13,11661.5,11570.0,11620.0,11613.7998046875,69156.0,11546.447265625
2019-06-14,11723.7001953125,11451.0,11615.5,11489.0,40564.0,11422.37109375
