Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,395.54998779296875,388.25,390.6000061035156,394.6000061035156,7035256.0,392.6816711425781
2019-04-15,396.95001220703125,391.79998779296875,394.20001220703125,392.75,9770752.0,390.8406677246094
2019-04-16,408.3999938964844,397.5,397.5,407.0,24487788.0,405.0213928222656
2019-04-18,411.0,402.6000061035156,411.0,404.3999938964844,18660434.0,402.43402099609375
2019-04-22,404.6000061035156,393.70001220703125,404.25,394.5,10493872.0,392.5821533203125
2019-04-23,399.95001220703125,393.6000061035156,396.1000061035156,396.5,10203957.0,394.5724182128906
2019-04-24,402.6499938964844,393.45001220703125,397.1000061035156,401.1000061035156,11397163.0,399.15008544921875
2019-04-25,402.3999938964844,394.29998779296875,400.8999938964844,395.3999938964844,16524091.0,393.477783203125
2019-04-26,408.0,394.25,400.0,407.20001220703125,14286163.0,405.2204284667969
2019-04-30,409.79998779296875,403.29998779296875,407.75,407.5,19375553.0,405.51898193359375
2019-05-02,405.0,394.3999938964844,403.70001220703125,395.54998779296875,16572948.0,393.6270446777344
2019-05-03,405.20001220703125,394.70001220703125,397.1499938964844,401.79998779296875,24431248.0,399.8466491699219
2019-05-06,404.8999938964844,394.6499938964844,396.5,401.29998779296875,20751521.0,399.3490905761719
2019-05-07,407.3500061035156,384.29998779296875,398.0,386.5,41519416.0,384.6210632324219
2019-05-08,390.0,380.1000061035156,386.29998779296875,382.20001220703125,22509400.0,380.3419494628906
2019-05-09,385.70001220703125,377.54998779296875,380.95001220703125,381.3999938964844,19739885.0,379.54583740234375
2019-05-10,389.20001220703125,382.25,383.5,385.1000061035156,18361701.0,383.2278747558594
2019-05-13,385.75,375.25,385.0,376.29998779296875,13828080.0,374.4706115722656
2019-05-14,386.75,376.5,378.1000061035156,380.3999938964844,21481226.0,378.5506896972656
2019-05-15,384.5,375.79998779296875,382.3500061035156,377.04998779296875,16183425.0,375.21697998046875
2019-05-16,385.0,377.54998779296875,379.0,382.5,13430281.0,380.6404724121094
2019-05-17,392.0,380.75,381.20001220703125,389.70001220703125,19096980.0,387.80548095703125
