Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,212.0,208.0,211.3000030517578,209.75,5530088.0,208.32191467285156
2019-04-15,214.75,210.0,210.0,212.75,4965812.0,211.30148315429688
2019-04-16,217.89999389648438,213.14999389648438,214.0,214.9499969482422,6750812.0,213.48651123046875
2019-04-18,216.14999389648438,206.25,216.14999389648438,207.1999969482422,7237958.0,205.78927612304688
2019-04-22,207.8000030517578,199.60000610351562,207.3000030517578,200.39999389648438,9367081.0,199.0355682373047
2019-04-23,202.85000610351562,198.75,200.0,200.35000610351562,4352433.0,198.9859161376953
2019-04-24,201.39999389648438,197.1999969482422,200.39999389648438,200.6999969482422,6364227.0,199.33352661132812
2019-04-25,202.64999389648438,195.75,200.85000610351562,196.5500030517578,6735299.0,195.2117919921875
2019-04-26,201.89999389648438,196.5,197.8000030517578,201.14999389648438,7452786.0,199.78045654296875
2019-04-30,206.60000610351562,199.0500030517578,202.0,206.0500030517578,8879385.0,204.64710998535156
2019-05-02,207.64999389648438,201.60000610351562,204.25,204.6999969482422,7948283.0,203.30628967285156
2019-05-03,206.0,202.64999389648438,206.0,205.10000610351562,5320008.0,203.70358276367188
2019-05-06,200.9499969482422,196.8000030517578,197.0,198.89999389648438,8845838.0,197.5457763671875
2019-05-07,204.25,199.1999969482422,199.1999969482422,200.4499969482422,9042640.0,199.08523559570312
2019-05-08,202.89999389648438,196.64999389648438,200.0,200.0,7883819.0,198.63829040527344
2019-05-09,201.89999389648438,196.25,201.6999969482422,198.14999389648438,10482577.0,196.80088806152344
2019-05-10,201.0500030517578,193.60000610351562,199.10000610351562,195.8000030517578,8821650.0,194.46688842773438
2019-05-13,194.89999389648438,191.39999389648438,194.89999389648438,192.1999969482422,6979614.0,190.8914031982422
2019-05-14,193.9499969482422,188.0,191.0,192.9499969482422,8451501.0,191.63629150390625
2019-05-15,196.0,189.64999389648438,192.9499969482422,190.64999389648438,6684736.0,189.35194396972656
2019-05-16,195.89999389648438,190.0,191.25,194.60000610351562,10526494.0,193.2750701904297
2019-05-17,192.8000030517578,187.25,192.0,191.6999969482422,13564609.0,190.39480590820312
2019-05-20,199.6999969482422,193.75,194.5,198.75,5411945.0,197.3968048095703
2019-05-21,200.0,193.1999969482422,199.75,196.0,5194195.0,194.66552734375
2019-05-22,199.35000610351562,195.0,196.0,198.0,5592495.0,196.65191650390625
2019-05-23,201.0,190.85000610351562,201.0,191.75,7476261.0,190.44447326660156
2019-05-24,196.4499969482422,190.0,193.0,195.8000030517578,6326402.0,194.46688842773438
2019-05-27,201.85000610351562,195.3000030517578,196.0,200.60000610351562,4498005.0,199.23422241210938
2019-05-28,207.14999389648438,200.60000610351562,200.60000610351562,201.85000610351562,12223332.0,200.4757080078125
2019-05-29,201.0,197.25,201.0,199.3000030517578,5123395.0,197.9430694580078
2019-05-30,200.8000030517578,196.3000030517578,199.10000610351562,198.5500030517578,7039964.0,197.1981658935547
