Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,1724.699951171875,1710.199951171875,1716.4000244140625,1721.6500244140625,1437818.0,1700.4578857421875
2019-04-15,1731.199951171875,1713.0999755859375,1725.0,1722.050048828125,1035378.0,1700.8529052734375
2019-04-16,1742.0,1716.1500244140625,1726.0,1738.550048828125,1625738.0,1717.14990234375
2019-04-18,1744.0999755859375,1729.25,1738.550048828125,1739.9000244140625,1475552.0,1718.4832763671875
2019-04-22,1745.0,1730.0999755859375,1740.0,1739.8499755859375,717781.0,1718.433837890625
2019-04-23,1748.0,1733.0999755859375,1742.0,1744.199951171875,802947.0,1722.730224609375
2019-04-24,1755.0,1735.0,1744.5999755859375,1752.5999755859375,1169461.0,1731.02685546875
2019-04-25,1762.5999755859375,1727.199951171875,1756.0,1734.199951171875,1704890.0,1712.853271484375
2019-04-26,1750.800048828125,1726.1500244140625,1738.0,1747.3499755859375,772993.0,1725.8414306640625
2019-04-30,1762.0,1744.949951171875,1750.0,1757.699951171875,1171594.0,1736.0640869140625
2019-05-02,1762.5,1720.25,1756.5,1723.550048828125,793819.0,1702.33447265625
2019-05-03,1727.0,1682.0,1720.0,1693.550048828125,1442888.0,1672.7037353515625
2019-05-06,1687.0,1656.0,1687.0,1668.9000244140625,2373878.0,1648.357177734375
2019-05-07,1710.9000244140625,1672.5,1678.800048828125,1697.5,2212617.0,1676.6051025390625
2019-05-08,1697.5,1675.0,1697.5,1688.699951171875,1243338.0,1667.9134521484375
2019-05-09,1713.0,1677.0,1680.0999755859375,1703.75,1204995.0,1682.7781982421875
2019-05-10,1709.0,1678.5,1708.949951171875,1687.449951171875,1000696.0,1666.6787109375
2019-05-13,1717.0,1688.699951171875,1692.0,1702.0,1160287.0,1681.0496826171875
2019-05-14,1710.0,1680.199951171875,1700.0,1698.5,1442817.0,1677.5927734375
2019-05-15,1703.0,1666.949951171875,1700.0,1671.050048828125,1235429.0,1650.480712890625
2019-05-16,1700.0,1672.199951171875,1674.699951171875,1688.199951171875,714690.0,1667.4195556640625
2019-05-17,1742.199951171875,1685.199951171875,1690.0999755859375,1736.800048828125,1502484.0,1715.42138671875
2019-05-20,1776.6500244140625,1734.8499755859375,1760.0,1772.5,1279236.0,1750.681884765625
2019-05-21,1797.449951171875,1772.9000244140625,1772.9000244140625,1785.25,1337466.0,1763.2750244140625
2019-05-22,1785.0,1747.3499755859375,1785.0,1768.300048828125,1162653.0,1746.53369140625
2019-05-23,1804.9000244140625,1745.0,1785.949951171875,1753.8499755859375,1551172.0,1732.261474609375
2019-05-24,1759.800048828125,1727.0999755859375,1754.0,1749.5999755859375,1603085.0,1728.063720703125
2019-05-27,1775.949951171875,1736.0,1749.0,1771.949951171875,1373845.0,1750.1385498046875
2019-05-28,1786.0,1754.5,1775.0,1776.9000244140625,2863139.0,1755.0277099609375
2019-05-29,1789.3499755859375,1770.4000244140625,1775.0,1780.8499755859375,899619.0,1758.9290771484375
2019-05-30,1792.0,1781.0,1788.0,1784.25,1038433.0,1762.2872314453125
2019-05-31,1802.6500244140625,1764.0,1786.699951171875,1788.5,1329926.0,1766.4849853515625
2019-06-03,1845.0,1792.0,1794.0,1839.699951171875,1415582.0,1817.0546875
2019-06-04,1845.5,1807.0999755859375,1831.0,1815.5999755859375,842283.0,1793.2513427734375
2019-06-06,1849.9000244140625,1812.0999755859375,1822.1500244140625,1837.75,1626007.0,1815.1287841796875
2019-06-07,1844.75,1815.0,1833.0,1830.75,698970.0,1808.21484375
2019-06-10,1864.949951171875,1835.0,1839.800048828125,1852.5,814577.0,1829.6971435546875
2019-06-11,1856.800048828125,1832.0999755859375,1855.0999755859375,1839.800048828125,591026.0,1817.153564453125
2019-06-12,1853.25,1822.050048828125,1838.0,1847.0999755859375,709916.0,1824.3636474609375
2019-06-13,1848.699951171875,1823.050048828125,1847.050048828125,1845.5,697830.0,1822.7833251953125
2019-06-14,1853.25,1816.3499755859375,1843.0,1822.949951171875,632971.0,1800.5108642578125
2019-06-17,1831.9000244140625,1804.5999755859375,1831.9000244140625,1818.050048828125,669276.0,1795.6712646484375
2019-06-18,1818.1500244140625,1793.0,1810.5,1809.5999755859375,995083.0,1787.3251953125
2019-06-19,1824.949951171875,1802.0,1816.800048828125,1811.699951171875,600455.0,1789.3992919921875
2019-06-20,1809.449951171875,1791.5,1799.0,1805.050048828125,603514.0,1795.716552734375
2019-06-21,1812.0,1760.300048828125,1810.0,1766.6500244140625,2512357.0,1757.51513671875
2019-06-24,1777.5999755859375,1756.699951171875,1769.0,1764.449951171875,762144.0,1755.326416015625
2019-06-25,1769.699951171875,1745.0,1769.699951171875,1756.449951171875,941132.0,1747.3677978515625
2019-06-26,1765.0,1746.4000244140625,1753.0,1761.0,1075017.0,1751.894287109375
2019-06-27,1787.550048828125,1760.25,1768.0,1774.4000244140625,1235049.0,1765.2249755859375
2019-06-28,1790.6500244140625,1762.75,1777.25,1787.5999755859375,1008229.0,1778.356689453125
2019-07-01,1798.9000244140625,1772.6500244140625,1798.9000244140625,1780.199951171875,553283.0,1770.9949951171875
2019-07-02,1798.0,1770.0,1784.0,1789.199951171875,763979.0,1779.9483642578125
2019-07-03,1796.8499755859375,1776.9000244140625,1793.0,1784.699951171875,815571.0,1775.4716796875
2019-07-04,1798.699951171875,1780.550048828125,1780.550048828125,1793.5999755859375,646633.0,1784.32568359375
2019-07-05,1816.0,1786.0,1800.0,1791.4000244140625,1098940.0,1782.1370849609375
2019-07-08,1784.75,1748.699951171875,1784.75,1753.550048828125,776755.0,1744.48291015625
2019-07-09,1756.0,1724.0999755859375,1752.0,1740.25,1462668.0,1731.2515869140625
2019-07-10,1754.9000244140625,1703.0999755859375,1739.0,1718.5999755859375,648476.0,1709.7135009765625
2019-07-11,1742.6500244140625,1708.0,1708.0,1730.9000244140625,813618.0,1721.949951171875
2019-07-12,1738.25,1708.25,1726.800048828125,1713.199951171875,1107445.0,1704.3414306640625
2019-07-15,1724.699951171875,1702.0,1715.0,1716.949951171875,725180.0,1708.072021484375
2019-07-16,1750.5999755859375,1712.75,1723.5,1741.300048828125,1259786.0,1732.296142578125
2019-07-17,1765.550048828125,1725.8499755859375,1740.0,1760.699951171875,1278232.0,1751.5958251953125
2019-07-18,1766.0,1709.0,1766.0,1739.1500244140625,1006299.0,1730.1573486328125
2019-07-19,1761.949951171875,1709.1500244140625,1748.0,1720.4000244140625,983217.0,1711.5042724609375
2019-07-22,1724.699951171875,1659.050048828125,1722.300048828125,1680.699951171875,1729722.0,1672.0093994140625
2019-07-23,1701.550048828125,1667.300048828125,1683.0,1693.3499755859375,1556691.0,1684.5941162109375
2019-07-24,1732.0,1678.5999755859375,1685.0,1728.6500244140625,2621818.0,1719.7115478515625
2019-07-25,1749.9000244140625,1728.0,1730.0,1736.6500244140625,1297267.0,1727.670166015625
2019-07-26,1742.0,1719.300048828125,1731.0999755859375,1730.6500244140625,771408.0,1721.7012939453125
2019-07-29,1739.800048828125,1700.0,1729.0,1713.300048828125,688427.0,1704.4410400390625
2019-07-30,1734.3499755859375,1705.0,1715.0,1719.9000244140625,747251.0,1711.0068359375
2019-07-31,1753.050048828125,1701.050048828125,1719.0,1726.6500244140625,1371879.0,1717.721923828125
2019-08-01,1744.699951171875,1710.0,1721.0,1731.300048828125,1072498.0,1722.347900390625
2019-08-02,1742.0,1706.0,1722.199951171875,1737.449951171875,1051529.0,1728.466064453125
2019-08-05,1753.449951171875,1707.699951171875,1727.9000244140625,1741.199951171875,1539739.0,1732.1966552734375
2019-08-06,1760.0,1727.550048828125,1731.5,1744.0999755859375,1409075.0,1735.0816650390625
2019-08-07,1786.9000244140625,1740.0,1744.0999755859375,1777.25,2507314.0,1768.060302734375
2019-08-08,1807.0,1780.5,1780.5,1803.0999755859375,1761732.0,1793.776611328125
2019-08-09,1846.6500244140625,1800.9000244140625,1805.0,1841.3499755859375,1730596.0,1831.8287353515625
2019-08-13,1838.0,1802.1500244140625,1838.0,1824.75,1907934.0,1815.314697265625
2019-08-14,1854.1500244140625,1808.699951171875,1826.0,1839.050048828125,1910376.0,1829.540771484375
2019-08-16,1847.550048828125,1816.050048828125,1838.0,1828.6500244140625,1468390.0,1819.1944580078125
2019-08-19,1845.0,1811.0,1830.1500244140625,1820.9000244140625,905742.0,1811.484619140625
2019-08-20,1849.699951171875,1813.0,1822.0,1843.4000244140625,1231835.0,1833.8682861328125
2019-08-21,1855.75,1836.0,1842.9000244140625,1850.0,1933855.0,1840.43408203125
2019-08-22,1880.0,1841.9000244140625,1850.449951171875,1872.0999755859375,2543055.0,1862.4197998046875
2019-08-23,1877.3499755859375,1850.6500244140625,1874.75,1860.0,1278546.0,1850.38232421875
2019-08-26,1883.699951171875,1850.0,1867.5,1876.550048828125,855849.0,1866.8468017578125
